motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
motifs.meme	2	WBGene00043001	1517	1759.01	fp
motifs.meme	2	WBGene00039509	2638	1171.52	fp
motifs.meme	2	WBGene00024199	3	633.241	tp
motifs.meme	2	WBGene00024210	2231	624.282	fp
motifs.meme	2	WBGene00039394	882	623.969	tp
motifs.meme	2	WBGene00039950	1512	623.085	fp
motifs.meme	2	WBGene00040678	812	623.043	tp
motifs.meme	2	WBGene00037874	2871	622.511	fp
motifs.meme	2	WBGene00039320	4746	616.169	fp
motifs.meme	2	WBGene00029845	3313	615.001	fp
motifs.meme	2	WBGene00034364	908	614.535	tp
motifs.meme	2	WBGene00036388	2951	613.785	fp
motifs.meme	2	WBGene00040228	2172	606.923	fp
motifs.meme	2	WBGene00037336	4621	606.451	fp
motifs.meme	2	WBGene00027075	2685	605.035	fp
motifs.meme	2	WBGene00041986	1027	604.729	tp
motifs.meme	2	WBGene00039382	3542	604.465	fp
motifs.meme	2	WBGene00038916	3756	604.447	fp
motifs.meme	2	WBGene00033758	2190	604.427	fp
motifs.meme	2	WBGene00041004	271	604.209	tp
motifs.meme	2	WBGene00032798	398	604.138	tp
motifs.meme	2	WBGene00040003	1350	603.84	fp
motifs.meme	2	WBGene00040755	4056	603.59	fp
motifs.meme	2	WBGene00027956	1435	603.528	fp
motifs.meme	2	WBGene00038943	2205	595.736	fp
motifs.meme	2	WBGene00024300	3421	595.729	fp
motifs.meme	2	WBGene00042147	538	595.722	tp
motifs.meme	2	WBGene00024262	3581	588.767	fp
motifs.meme	2	WBGene00027668	1114	587.327	fp
motifs.meme	2	WBGene00038154	3280	587.092	fp
motifs.meme	2	WBGene00036650	865	586.999	tp
motifs.meme	2	WBGene00032742	3742	586.958	fp
motifs.meme	2	WBGene00035920	3345	586.89	fp
motifs.meme	2	WBGene00023742	614	586.72	tp
motifs.meme	2	WBGene00038739	2214	586.422	fp
motifs.meme	2	WBGene00035546	2919	586.413	fp
motifs.meme	2	WBGene00033148	2777	586.374	fp
motifs.meme	2	WBGene00035512	946	586.33	tp
motifs.meme	2	WBGene00036037	306	586.33	tp
motifs.meme	2	WBGene00042529	4734	586.239	fp
motifs.meme	2	WBGene00024378	4472	586.217	fp
motifs.meme	2	WBGene00040496	4106	586.151	fp
motifs.meme	2	WBGene00026464	4505	586.129	fp
motifs.meme	2	WBGene00029250	4008	586.094	fp
motifs.meme	2	WBGene00040065	3147	585.831	fp
motifs.meme	2	WBGene00028943	1175	585.81	fp
motifs.meme	2	WBGene00041455	3138	585.801	fp
motifs.meme	2	WBGene00031311	4683	585.784	fp
motifs.meme	2	WBGene00041810	572	585.775	tp
motifs.meme	2	WBGene00034742	2856	585.766	fp
motifs.meme	2	WBGene00035829	602	585.748	tp
motifs.meme	2	WBGene00034367	3982	585.548	fp
motifs.meme	2	WBGene00040483	3570	585.548	fp
motifs.meme	2	WBGene00039557	211	585.541	tp
motifs.meme	2	WBGene00035857	3940	585.523	fp
motifs.meme	2	WBGene00024798	2998	585.521	fp
motifs.meme	2	WBGene00026246	661	585.48	tp
motifs.meme	2	WBGene00087989	1547	585.222	fp
motifs.meme	2	WBGene00034624	159	585.221	tp
motifs.meme	2	WBGene00028503	1932	585.179	fp
motifs.meme	2	WBGene00029607	2351	585.179	fp
motifs.meme	2	WBGene00037156	3278	585.173	fp
motifs.meme	2	WBGene00040439	4431	585.169	fp
motifs.meme	2	WBGene00027113	2275	585.141	fp
motifs.meme	2	WBGene00037369	4370	85.9732	fp
motifs.meme	2	WBGene00039265	221	74.9646	tp
motifs.meme	2	WBGene00040692	1275	60.7412	fp
motifs.meme	2	WBGene00034382	833	59.2684	tp
motifs.meme	2	WBGene00037866	2090	58.072	fp
motifs.meme	2	WBGene00027673	3197	58.0633	fp
motifs.meme	2	WBGene00034637	930	57.7258	tp
motifs.meme	2	WBGene00039425	3748	56.8771	fp
motifs.meme	2	WBGene00041390	4725	56.7647	fp
motifs.meme	2	WBGene00042390	3156	48.8758	fp
motifs.meme	2	WBGene00030786	2213	47.53	fp
motifs.meme	2	WBGene00033150	2408	40.3739	fp
motifs.meme	2	WBGene00035606	3761	39.9528	fp
motifs.meme	2	WBGene00042835	4704	39.6555	fp
motifs.meme	2	WBGene00034645	1469	39.3284	fp
motifs.meme	2	WBGene00035937	231	38.8964	tp
motifs.meme	2	WBGene00032351	4612	38.8313	fp
motifs.meme	2	WBGene00040731	304	38.7904	tp
motifs.meme	2	WBGene00039809	2883	38.7416	fp
motifs.meme	2	WBGene00029260	2807	38.5998	fp
motifs.meme	2	WBGene00024626	648	38.5581	tp
motifs.meme	2	WBGene00024676	328	38.5493	tp
motifs.meme	2	WBGene00038882	3141	38.1812	fp
motifs.meme	2	WBGene00039336	3400	38.0656	fp
motifs.meme	2	WBGene00034589	889	37.9986	tp
motifs.meme	2	WBGene00040807	3680	37.9349	fp
motifs.meme	2	WBGene00041282	1028	37.8725	tp
motifs.meme	2	WBGene00033215	180	37.8531	tp
motifs.meme	2	WBGene00033259	1144	37.8336	fp
motifs.meme	2	WBGene00027812	348	37.5972	tp
motifs.meme	2	WBGene00033434	3376	37.5598	fp
motifs.meme	2	WBGene00042073	4396	37.3826	fp
motifs.meme	2	WBGene00040689	4053	37.3802	fp
motifs.meme	2	WBGene00039067	1582	37.3288	fp
motifs.meme	2	WBGene00025733	43	37.2955	tp
motifs.meme	2	WBGene00032800	4297	37.2953	fp
motifs.meme	2	WBGene00025761	3190	37.2607	fp
motifs.meme	2	WBGene00039073	3780	37.0681	fp
motifs.meme	2	WBGene00033528	800	37.0527	tp
motifs.meme	2	WBGene00029230	3446	36.9931	fp
motifs.meme	2	WBGene00031918	1688	36.7521	fp
motifs.meme	2	WBGene00035524	3769	36.7208	fp
motifs.meme	2	WBGene00087727	1023	36.7051	tp
motifs.meme	2	WBGene00038910	887	36.6966	tp
motifs.meme	2	WBGene00026476	4149	33.1439	fp
motifs.meme	2	WBGene00035672	4282	32.5128	fp
motifs.meme	2	WBGene00040856	1005	31.6872	tp
motifs.meme	2	WBGene00037946	3269	31.2381	fp
motifs.meme	2	WBGene00029867	1146	31.0216	fp
motifs.meme	2	WBGene00032979	3466	30.3987	fp
motifs.meme	2	WBGene00034948	2445	30.3687	fp
motifs.meme	2	WBGene00029053	425	30.364	tp
motifs.meme	2	WBGene00029881	1938	30.1998	fp
motifs.meme	2	WBGene00033271	4307	30.1886	fp
motifs.meme	2	WBGene00039485	1332	30.1473	fp
motifs.meme	2	WBGene00032788	4010	30.1266	fp
motifs.meme	2	WBGene00025552	3806	30.0354	fp
motifs.meme	2	WBGene00039962	2603	29.8277	fp
motifs.meme	2	WBGene00030216	738	29.7716	tp
motifs.meme	2	WBGene00037414	1347	29.6202	fp
motifs.meme	2	WBGene00028063	3330	29.4394	fp
motifs.meme	2	WBGene00027852	1110	29.4189	fp
motifs.meme	2	WBGene00039196	220	29.1991	tp
motifs.meme	2	WBGene00027268	669	29.1949	tp
motifs.meme	2	WBGene00034593	3962	29.1475	fp
motifs.meme	2	WBGene00088150	2958	29.1371	fp
motifs.meme	2	WBGene00040665	1823	29.0681	fp
motifs.meme	2	WBGene00035838	3998	28.9473	fp
motifs.meme	2	WBGene00041042	2195	28.9119	fp
motifs.meme	2	WBGene00033276	480	28.8354	tp
